24.6023845709839	0.000125418226637949	1.25418226637949E-005
33.6108311451145	0.000612188611096406	6.12188611096406E-005
36.8500658648661	0.00103846877513435	0.0001038469
43.0777815817387	0.00238258926299324	0.0002382589
48.0583326037868	0.0034752304314023	0.000347523
58.0839437691148	0.00404163767300011	0.0004041638
82.8920849735296	0.0014045622233912	0.0001404562
99.1849897704605	0.00125418226637949	0.0001254182
126.402193553845	0.00114124016839679	0.000114124
141.997177887423	0.000981303343752535	9.81303343752535E-005
176.066815895427	0.000797332275225633	7.97332275225633E-005
199.664554446622	0.000767796099716603	7.67796099716603E-005
324.709220349142	0.000892934642191485	8.92934642191485E-005
352.113672810595	0.000909947620046698	9.09947620046698E-005
429.540986931286	0.00114124016839679	0.000114124
491.512224547611	0.00109896435571608	0.0001098964
587.991648688908	0.00092728474415162	9.2728474415162E-005
826.662774156997	0.00069865423361826	6.9865423361826E-005
