42.3379679857	0.0001663145	1.66314545212315E-005
81.9004116316	0.0006093737	6.09373720181995E-005
85.1949156448	0.0008180704	0.000081807
88.9753576941	0.0013974904	0.000139749
104.9410097515	0.0010409787	0.0001040979
115.8837042256	0.0005052291	5.05229117630754E-005
153.6572733403	0.0001708276	1.70827639380871E-005
182.6446673944	0.0002262826	2.26282601367848E-005
216.282902632	0.000211632	2.11632028822341E-005
236.1596637456	0.0003519748	3.5197484625947E-005
295.8082873629	0.0007651048	7.65104806427318E-005
