2.0311614352	0.1253285366	0.0025065707
2.0363870201	0.1223162798	0.0024463256
2.0416264137	0.1206434614	0.0024128692
2.0472573809	0.1144621212	0.0022892424
2.0520815288	0.1150016446	0.0023000329
2.0572992231	0.1112239945	0.0022244799
2.0625392742	0.1096149588	0.0021922992
2.0678663855	0.1079525298	0.0021590506
2.0730608023	0.1104152025	0.0022083041
2.0783422794	0.1128244819	0.0022564896
2.0836664974	0.1193796418	0.0023875928
2.0889877565	0.1256477793	0.0025129556
2.0940373141	0.1359117058	0.0027182341
2.09954003	0.1476408232	0.0029528165
2.105075154	0.1564433538	0.0031288671
2.1106581854	0.1626087155	0.0032521743
2.1152284516	0.164016408	0.0032803282
2.1206828655	0.1619549749	0.0032390995
2.1260499185	0.1574897107	0.0031497942
2.1317692329	0.1538078757	0.0030761575
2.1370158595	0.1528366679	0.0030567334
2.1418781456	0.1570755924	0.0031415118
2.1468548649	0.1602742094	0.0032054842
2.1525137594	0.1689421481	0.003378843
2.1576286497	0.173403016	0.0034680603
2.1631791605	0.1836980636	0.0036739613
2.1685107432	0.1909675906	0.0038193518
2.1738836203	0.2022426761	0.0040448535
2.1787727674	0.2090871271	0.0041817425
2.1840273012	0.2195056987	0.004390114
2.1886186255	0.2293297095	0.0045865942
2.1958006979	0.2461320659	0.0049226413
2.1984235509	0.245601814	0.0049120363
2.2005724011	0.2597949569	0.0051958991
2.2061193047	0.2697401104	0.0053948022
2.2110438612	0.280019264	0.0056003853
2.2168511845	0.2909444648	0.0058188893
2.2211384862	0.3001115718	0.0060022314
2.226669524	0.308517738	0.0061703548
2.2316860347	0.3155761243	0.0063115225
2.2374161987	0.3311572049	0.0066231441
2.2424007242	0.3366305563	0.0067326111
2.248316544	0.3347097741	0.0066941955
2.2510581513	0.3372004587	0.0067440092
2.2585810998	0.3385064745	0.0067701295
2.2629661329	0.3308494694	0.0066169894
2.2649026964	0.3204040203	0.0064080804
2.2696595766	0.3144185655	0.0062883713
2.2713026078	0.3038279284	0.0060765586
2.2758505829	0.3059061291	0.0061181226
2.2793376202	0.2928884455	0.0058577689
2.2842620189	0.2861558248	0.0057231165
2.2891216466	0.2779965515	0.005559931
2.2928488904	0.2692590436	0.0053851809
