6.921977253	0.080828953	0.0080828953
7.6930477122	0.0668206698	0.006682067
8.3501932011	0.0608590668	0.0060859067
8.7338192443	0.0575663717	0.0057566372
8.9325256874	0.0538795817	0.0053879582
9.3124036464	0.0462407208	0.0046240721
9.9175442081	0.039697359	0.0039697359
10.9622044536	0.0284104319	0.0028410432
11.2625456347	0.0253525424	0.0025352542
12.1435795038	0.0212734432	0.0021273443
13.1381229262	0.017223456	0.0017223456
15.120399677	0.0123127394	0.0012312739
17.1290713816	0.0096738403	0.000967384
19.1247570083	0.0071829948	0.0007182995
