0.1064109301	0.0162073043	0.0008103652
1.7656332107	0.0167945349	0.0008397267
2.8783499737	0.0181384656	0.0009069233
5.7895428271	0.0202614293	0.0010130715
6.8930635838	0.020271939	0.001013597
8.6600105097	0.0164792433	0.0008239622
16.527850762	0.0173160799	0.000865804
19.7241198108	0.020775092	0.0010387546
24.9842354178	0.023491855	0.0011745927
25.8105622701	0.0233092486	0.0011654624
27.0664739884	0.0254164477	0.0012708224
28.9464004204	0.0180057803	0.000900289
31.6802417236	0.0144127693	0.0007206385
32.640567525	0.0136600105	0.0006830005
33.4642669469	0.0130964267	0.0006548213
42.8481345244	0.0137572254	0.0006878613
50.8407777194	0.0126904887	0.0006345244
59.5152390962	0.0104873883	0.0005243694
