5.35	0.000477	0.000091
6.04	0.0007	0.000115
6.483	0.0014	0.000115
8.288	0.00125	0.000153
9.386	0.00202	0.000144
10.561	0.002123	0.000176
12.395	0.00412	0.000221
13.372	0.004643	0.000271
14.367	0.005053	0.000267
15.36	0.005587	0.000292
16.356	0.006451	0.000338
17.363	0.007664	0.0004
18.199	0.00739	0.000392
20.494	0.00925	0.000493
24.336	0.01113	0.000568
25.333	0.01076	0.000551
28.163	0.013713	0.000693
30.32	0.014063	0.000726
33.279	0.016823	0.000847
40.228	0.01755	0.00088
45.179	0.016995	0.000861
49.252	0.01594	0.000798
53.208	0.01586	0.000809
58.136	0.01403	0.000704
62.188	0.0124	0.000626
78.165	0.00964	0.000497
90.173	0.00762	0.000388
98.027	0.00734	0.000369
130.937	0.00502	0.000262
144.959	0.00376	0.000234
154.753	0.002073	0.000174
183.774	0.002824	0.000213
196.687	0.002203	0.000264
221.513	0.001257	0.000191
249.708	0.002209	0.000357
442.147	0.000855	0.000102
554.79	0.000503	0.000113
652.5	0.00046	0.000046
919.847	0.00025	0.000071
