25.2	0.000743	0.000039
27.3	0.00081	0.000063
28.3	0.000848	0.000065
29.4	0.000966	0.00006
30.3	0.001051	0.000062
31.2	0.000947	0.000052
32.3	0.000883	0.000053
36.3	0.001147	0.000047
38.3	0.001211	0.000039
41.6	0.001483	0.000076
44.5	0.001448	0.000062
46.4	0.001413	0.000055
48.4	0.001546	0.000045
53.3	0.001854	0.000041
55.3	0.001969	0.000053
60.3	0.002283	0.000051
66.4	0.002351	0.000047
68.3	0.002081	0.000052
72.4	0.002527	0.000052
75.4	0.002673	0.000057
78.3	0.002422	0.000061
81.3	0.0025	0.000043
85.4	0.002776	0.000051
90.2	0.002551	0.000054
119	0.002532	0.000075
122.1	0.002534	0.00008
135.3	0.002455	0.000096
147	0.0022	0.000047
154	0.002151	0.000077
167.1	0.00221	0.000068
181.1	0.002262	0.000063
189	0.002075	0.000061
204	0.002048	0.000066
226.8	0.001646	0.000074
257.7	0.001151	0.000053
278.6	0.001244	0.000058
283.7	0.001176	0.000045
299.7	0.0012	0.000042
304.7	0.001115	0.000055
317.6	0.001075	0.000052
328.5	0.000981	0.000049
339.6	0.000961	0.000042
390.4	0.000714	0.000038
403.3	0.000863	0.000042
444.2	0.000668	0.00003
573	0.000592	0.000048
