9580.8737864078	2.0031991993	0.2003199199
9582.8155339806	1.8139306939	0.1813930694
9583.4951456311	1.77827941	0.177827941
9584.5631067961	1.7090651588	0.1709065159
9586.5048543689	1.1721022975	0.1172102298
9587.7669902913	0.836399555	0.0836399555
9588.4466019418	0.6858148687	0.0685814869
9590.4854368932	0.5968456995	0.05968457
9592.6213592233	0.4703420342	0.0470342034
9595.8252427185	0.3706512911	0.0370651291
9597.7669902913	0.2301807313	0.0230180731
9598.8349514563	0.1887391822	0.0188739182
9600.7766990291	0.2043359718	0.0204335972
9606.5048543689	0.3633664514	0.0363366451
9607.4757281553	0.2541981665	0.0254198167
9609.4174757282	0.6461670787	0.0646167079
9609.8058252427	0.7880462816	0.0788046282
9610.6796116505	0.8038451833	0.0803845183
9612.8155339806	0.3100125749	0.0310012575
9615.7281553398	0.1925230612	0.0192523061
