0.0453545722	0.0017441835	3.4883670046477E-005
0.0561091972	0.0023876892	4.77537846267538E-005
0.0662763629	0.0025423799	5.08475970020034E-005
0.0764550753	0.0026359187	5.2718374503262E-005
0.0870051186	0.0027628895	5.52577893215384E-005
0.0975526261	0.0029032896	5.80657921905735E-005
0.1080887227	0.0031041221	6.20824412880228E-005
0.1178896291	0.003198522	6.39704402447374E-005
0.1284871274	0.0030741711	6.14834215416716E-005
0.1390259409	0.0032606149	6.52122977275938E-005
0.1495185672	0.0036916657	7.38333134094786E-005
0.1600528526	0.0039020906	7.80418111146129E-005
0.1700344773	0.0050394058	0.0001007881
0.1805019725	0.0056035515	0.000112071
0.1906611007	0.0058008085	0.0001160162
0.2011458028	0.0062738262	0.0001254765
0.2113590424	0.0061845094	0.0001236902
0.2221419231	0.0070783732	0.0001415675
0.2319843072	0.0069531065	0.0001390621
0.242581081	0.0068325925	0.0001366519
0.2536501407	0.0062108523	0.000124217
0.2639457926	0.0056850799	0.0001137016
0.2747526725	0.004451844	8.90368808662168E-005
0.284670224	0.0039284915	0.0007856983
0.2952996004	0.0036353138	0.0007270628
0.3059036193	0.0034764301	0.000695286
0.3164659791	0.0035381723	0.0007076345
0.3263500223	0.0031922797	0.0006384559
0.3372651249	0.0033858961	0.0006771792
0.3483930506	0.0024524019	0.0004904804
0.3583794299	0.001564537	0.0003129074
