0.0011574074	0.0118518519	0.000237037
0.0046296296	0.0118518519	0.000237037
0.0081018519	0.0118518519	0.000237037
0.0127314815	0.0122222222	0.0002444444
0.0173611111	0.0114814815	0.0002296296
0.0196759259	0.0122222222	0.0002444444
0.025462963	0.0122222222	0.0002444444
0.0277777778	0.0125925926	0.0002518519
0.0300925926	0.0114814815	0.0002296296
0.0324074074	0.0122222222	0.0002444444
0.037037037	0.0118518519	0.000237037
0.0405092593	0.0118518519	0.000237037
0.0439814815	0.0114814815	0.0002296296
0.0497685185	0.0122222222	0.0002444444
0.0520833333	0.0118518519	0.000237037
0.056712963	0.0122222222	0.0002444444
0.0613425926	0.0122222222	0.0002444444
0.0648148148	0.0122222222	0.0002444444
0.068287037	0.0125925926	0.0002518519
0.0729166667	0.0118518519	0.000237037
0.0763888889	0.0118518519	0.000237037
0.0798611111	0.0122222222	0.0002444444
0.0856481481	0.0122222222	0.0002444444
0.0891203704	0.0125925926	0.0002518519
0.0925925926	0.0140740741	0.0002814815
0.0972222222	0.0148148148	0.0002962963
0.1018518519	0.0144444444	0.0002888889
0.1041666667	0.0166666667	0.0003333333
0.1099537037	0.0174074074	0.0003481481
0.1134259259	0.0166666667	0.0003333333
0.1168981481	0.0177777778	0.0003555556
0.1215277778	0.0188888889	0.0003777778
0.125	0.0177777778	0.0003555556
0.1296296296	0.0192592593	0.0003851852
0.1331018519	0.0181481481	0.000362963
0.1365740741	0.0185185185	0.0003703704
0.1412037037	0.0174074074	0.0003481481
0.1458333333	0.0203703704	0.0004074074
0.1493055556	0.0211111111	0.0004222222
0.1527777778	0.0214814815	0.0004296296
0.1585648148	0.02	0.0004
0.162037037	0.0203703704	0.0004074074
0.1655092593	0.0196296296	0.0003925926
0.1701388889	0.02	0.0004
0.1736111111	0.0196296296	0.0003925926
0.1770833333	0.0207407407	0.0004148148
0.1828703704	0.0218518519	0.000437037
0.1863425926	0.0237037037	0.0004740741
0.1898148148	0.0240740741	0.0004814815
0.1944444444	0.0240740741	0.0004814815
0.1979166667	0.0244444444	0.0004888889
0.2013888889	0.0237037037	0.0004740741
0.2071759259	0.0266666667	0.0005333333
0.2106481481	0.027037037	0.0005407407
0.212962963	0.0251851852	0.0005037037
0.21875	0.0255555556	0.0005111111
0.2222222222	0.0266666667	0.0005333333
0.2256944444	0.0285185185	0.0005703704
0.2314814815	0.0277777778	0.0005555556
0.2349537037	0.0292592593	0.0005851852
0.2372685185	0.0307407407	0.0006148148
0.2430555556	0.0325925926	0.0006518519
0.2465277778	0.0322222222	0.0006444444
0.25	0.0311111111	0.0006222222
0.2546296296	0.0318518519	0.000637037
0.2592592593	0.032962963	0.0006592593
0.2627314815	0.0333333333	0.0006666667
0.2673611111	0.037037037	0.0007407407
0.2708333333	0.0392592593	0.0007851852
0.2743055556	0.0385185185	0.0007703704
0.2789351852	0.0422222222	0.0008444444
0.2847222222	0.0388888889	0.0007777778
0.2881944444	0.0388888889	0.0007777778
0.2916666667	0.0392592593	0.0007851852
0.2962962963	0.0418518519	0.000837037
0.2997685185	0.0437037037	0.0008740741
0.3032407407	0.0433333333	0.0008666667
0.3090277778	0.0507407407	0.0010148148
0.3113425926	0.0533333333	0.0010666667
0.3159722222	0.0540740741	0.0010814815
0.3206018519	0.0511111111	0.0010222222
0.3240740741	0.0485185185	0.0009703704
0.3275462963	0.047037037	0.0009407407
